Date,High,Low,Open,Close,Volume,Adj Close,Name
2016-06-29,140.1300048828125,137.6999969482422,139.91000366210938,140.02000427246094,572100.0,135.70974731445312,AMG
2016-06-30,141.25999450683594,138.3800048828125,140.0800018310547,140.77000427246094,1093400.0,136.43667602539062,AMG
2016-07-01,140.88999938964844,137.1300048828125,140.44000244140625,138.47000122070312,747000.0,134.2074432373047,AMG
2016-07-05,136.8800048828125,133.2100067138672,136.8800048828125,134.19000244140625,847600.0,130.0592498779297,AMG
2016-07-06,133.36000061035156,131.02000427246094,132.77000427246094,132.4499969482422,1333500.0,128.37277221679688,AMG
2016-07-07,135.52000427246094,131.72999572753906,132.7100067138672,134.36000061035156,1022700.0,130.22398376464844,AMG
2016-07-08,139.1300048828125,136.72999572753906,137.4199981689453,138.85000610351562,922500.0,134.5757598876953,AMG
2016-07-11,142.74000549316406,139.6699981689453,140.3000030517578,139.97000122070312,1004500.0,135.66128540039062,AMG
2016-07-12,144.52999877929688,141.74000549316406,141.88999938964844,143.74000549316406,589900.0,139.31524658203125,AMG
2016-07-13,143.97999572753906,141.7899932861328,143.57000732421875,142.9199981689453,562700.0,138.5204620361328,AMG
2016-07-14,147.39999389648438,144.22999572753906,146.8000030517578,144.22999572753906,553400.0,139.79017639160156,AMG
2016-07-15,145.47000122070312,142.67999267578125,145.22999572753906,144.63999938964844,399800.0,140.18756103515625,AMG
2016-07-18,146.8699951171875,144.6300048828125,145.5800018310547,146.4199981689453,444700.0,141.91275024414062,AMG
2016-07-19,146.32000732421875,144.60000610351562,145.13999938964844,145.97999572753906,385700.0,141.48626708984375,AMG
2016-07-20,147.1199951171875,144.91000366210938,146.91000366210938,146.61000061035156,290500.0,142.09686279296875,AMG
2016-07-21,147.42999267578125,145.82000732421875,146.08999633789062,145.94000244140625,486000.0,141.4475555419922,AMG
2016-07-22,146.36000061035156,145.0,146.22999572753906,145.72999572753906,358100.0,141.2439727783203,AMG
2016-07-25,145.72999572753906,143.91000366210938,145.4499969482422,144.39999389648438,420400.0,139.9549102783203,AMG
2016-07-26,145.50999450683594,142.64999389648438,144.5800018310547,144.94000244140625,497600.0,140.47828674316406,AMG
2016-07-27,146.6199951171875,145.08999633789062,145.27999877929688,145.83999633789062,502000.0,141.35061645507812,AMG
2016-07-28,146.77999877929688,144.38999938964844,145.47999572753906,146.32000732421875,340100.0,141.81585693359375,AMG
2016-07-29,148.14999389648438,144.83999633789062,145.7899932861328,146.77999877929688,426100.0,142.26165771484375,AMG
2016-08-01,146.4600067138672,139.4499969482422,144.25,144.49000549316406,952400.0,140.0421600341797,AMG
2016-08-02,144.61000061035156,140.41000366210938,143.80999755859375,141.02999877929688,478200.0,136.68865966796875,AMG
2016-08-03,144.35000610351562,140.4499969482422,141.1999969482422,143.6300048828125,269000.0,139.20863342285156,AMG
2016-08-04,143.9499969482422,141.3300018310547,143.22000122070312,142.22000122070312,337500.0,137.842041015625,AMG
2016-08-05,146.5800018310547,143.8800048828125,143.8800048828125,146.27999877929688,448000.0,141.7770538330078,AMG
2016-08-08,148.3699951171875,144.5800018310547,147.0,144.82000732421875,298100.0,140.36203002929688,AMG
2016-08-09,145.22999572753906,143.10000610351562,145.22999572753906,144.02999877929688,566800.0,139.59629821777344,AMG
2016-08-10,144.99000549316406,143.00999450683594,144.3300018310547,143.47000122070312,352300.0,139.0535430908203,AMG
2016-08-11,144.64999389648438,143.5800018310547,144.36000061035156,143.80999755859375,319200.0,139.38307189941406,AMG
2016-08-12,143.4600067138672,141.77000427246094,142.72999572753906,143.1300048828125,298900.0,138.72402954101562,AMG
2016-08-15,144.52000427246094,143.30999755859375,143.9499969482422,143.8800048828125,236200.0,139.450927734375,AMG
2016-08-16,143.42999267578125,141.2100067138672,143.42999267578125,141.25999450683594,443700.0,136.9115753173828,AMG
2016-08-17,142.11000061035156,140.91000366210938,141.1699981689453,141.8000030517578,429900.0,137.43495178222656,AMG
2016-08-18,142.9199981689453,141.33999633789062,141.52000427246094,141.75,277600.0,137.38648986816406,AMG
2016-08-19,142.1699981689453,140.4499969482422,141.16000366210938,141.72999572753906,267500.0,137.36709594726562,AMG
2016-08-22,141.32000732421875,140.0,141.32000732421875,140.72000122070312,377900.0,136.3882293701172,AMG
2016-08-23,144.38999938964844,141.1699981689453,141.82000732421875,143.64999389648438,468200.0,139.2279815673828,AMG
2016-08-24,144.05999755859375,140.9600067138672,143.5500030517578,141.2100067138672,581600.0,136.86312866210938,AMG
2016-08-25,142.0399932861328,139.32000732421875,140.57000732421875,140.33999633789062,371600.0,136.0198974609375,AMG
2016-08-26,142.67999267578125,140.47000122070312,141.02999877929688,142.49000549316406,442800.0,138.10369873046875,AMG
2016-08-29,144.2899932861328,142.17999267578125,142.77999877929688,142.3699951171875,333100.0,137.98739624023438,AMG
2016-08-30,143.88999938964844,142.47000122070312,142.61000061035156,143.75,261600.0,139.324951171875,AMG
2016-08-31,144.5399932861328,141.4199981689453,144.11000061035156,142.0500030517578,437500.0,137.67726135253906,AMG
2016-09-01,142.61000061035156,138.25999450683594,142.3300018310547,139.80999755859375,473500.0,135.50621032714844,AMG
2016-09-02,141.02999877929688,139.58999633789062,140.61000061035156,140.4499969482422,321700.0,136.1265106201172,AMG
2016-09-06,142.33999633789062,139.8800048828125,140.8000030517578,141.80999755859375,567700.0,137.44467163085938,AMG
2016-09-07,147.91000366210938,141.77000427246094,141.77000427246094,147.7100067138672,876600.0,143.16307067871094,AMG
2016-09-08,148.6999969482422,145.9600067138672,147.55999755859375,147.52999877929688,458700.0,142.98855590820312,AMG
2016-09-09,147.30999755859375,144.00999450683594,146.1699981689453,144.00999450683594,458500.0,139.576904296875,AMG
2016-09-12,148.1999969482422,142.0800018310547,142.3300018310547,147.67999267578125,471800.0,143.1339111328125,AMG
2016-09-13,146.32000732421875,143.97999572753906,145.1999969482422,144.75999450683594,484000.0,140.30386352539062,AMG
2016-09-14,145.05999755859375,142.67999267578125,144.3800048828125,143.91000366210938,337500.0,139.4800262451172,AMG
2016-09-15,147.30999755859375,143.80999755859375,143.80999755859375,146.74000549316406,380400.0,142.222900390625,AMG
2016-09-16,146.5,143.9199981689453,145.52999877929688,144.5500030517578,751800.0,140.10031127929688,AMG
2016-09-19,148.63999938964844,144.14999389648438,145.22000122070312,145.19000244140625,535300.0,140.72059631347656,AMG
2016-09-20,146.75999450683594,142.75999450683594,146.75999450683594,142.85000610351562,450300.0,138.45265197753906,AMG
2016-09-21,145.0500030517578,142.50999450683594,143.58999633789062,144.6300048828125,313900.0,140.1778564453125,AMG
2016-09-22,147.7100067138672,145.27999877929688,146.41000366210938,147.2899932861328,342400.0,142.75592041015625,AMG
2016-09-23,147.2899932861328,144.3699951171875,146.17999267578125,144.42999267578125,239400.0,139.98399353027344,AMG
2016-09-26,143.94000244140625,140.75,142.6699981689453,141.16000366210938,359200.0,136.8146514892578,AMG
2016-09-27,142.10000610351562,139.42999267578125,140.0,141.72000122070312,329800.0,137.35740661621094,AMG
2016-09-28,143.83999633789062,141.8699951171875,142.60000610351562,143.66000366210938,303300.0,139.23770141601562,AMG
2016-09-29,145.10000610351562,140.4199981689453,142.9600067138672,140.61000061035156,483100.0,136.28158569335938,AMG
2016-09-30,145.27000427246094,141.2899932861328,142.7100067138672,144.6999969482422,581900.0,140.24569702148438,AMG
2016-10-03,147.14999389648438,143.94000244140625,144.19000244140625,146.39999389648438,527000.0,141.89332580566406,AMG
2016-10-04,148.5,146.27999877929688,146.66000366210938,147.07000732421875,671500.0,142.54275512695312,AMG
2016-10-05,153.16000366210938,147.5,147.5,152.7899932861328,839900.0,148.0866241455078,AMG
2016-10-06,154.67999267578125,152.14999389648438,153.14999389648438,154.44000244140625,811000.0,149.6858673095703,AMG
2016-10-07,154.25999450683594,151.86000061035156,154.0,153.05999755859375,423000.0,148.34832763671875,AMG
2016-10-10,154.86000061035156,151.25999450683594,154.41000366210938,151.27000427246094,363800.0,146.6134796142578,AMG
2016-10-11,150.8699951171875,145.9499969482422,150.8699951171875,146.63999938964844,734800.0,142.1259765625,AMG
2016-10-12,147.6999969482422,145.61000061035156,146.75999450683594,145.80999755859375,469100.0,141.321533203125,AMG
2016-10-13,143.47999572753906,140.36000061035156,143.35000610351562,142.6300048828125,539400.0,138.23944091796875,AMG
2016-10-14,145.60000610351562,141.6199951171875,144.74000549316406,142.33999633789062,369400.0,137.95831298828125,AMG
2016-10-17,142.86000061035156,139.66000366210938,142.75999450683594,139.82000732421875,397800.0,135.51593017578125,AMG
2016-10-18,142.41000366210938,140.11000061035156,142.11000061035156,141.38999938964844,393900.0,137.03756713867188,AMG
2016-10-19,142.61000061035156,141.10000610351562,141.8699951171875,141.77999877929688,274800.0,137.41558837890625,AMG
2016-10-20,142.83999633789062,140.4499969482422,141.3699951171875,140.97999572753906,342300.0,136.64019775390625,AMG
2016-10-21,141.49000549316406,138.9199981689453,139.25999450683594,141.3699951171875,667100.0,137.0181884765625,AMG
2016-10-24,144.16000366210938,142.4499969482422,143.07000732421875,142.7100067138672,457400.0,138.31692504882812,AMG
2016-10-25,143.41000366210938,140.8300018310547,142.4600067138672,141.77000427246094,259700.0,137.40589904785156,AMG
2016-10-26,142.30999755859375,140.13999938964844,140.64999389648438,140.97999572753906,340500.0,136.64019775390625,AMG
2016-10-27,142.22000122070312,137.97000122070312,142.22000122070312,138.9199981689453,727400.0,134.6436309814453,AMG
2016-10-28,139.67999267578125,135.22000122070312,139.07000732421875,137.83999633789062,727500.0,133.59689331054688,AMG
2016-10-31,139.89999389648438,132.52000427246094,139.8000030517578,132.66000366210938,1026300.0,128.57627868652344,AMG
2016-11-01,135.17999267578125,131.94000244140625,133.1300048828125,134.33999633789062,699200.0,130.20458984375,AMG
2016-11-02,133.9199981689453,130.6300048828125,133.39999389648438,131.57000732421875,538600.0,127.51986694335938,AMG
2016-11-03,133.7100067138672,131.4600067138672,131.82000732421875,132.86000061035156,624900.0,128.7701873779297,AMG
2016-11-04,133.86000061035156,131.58999633789062,132.14999389648438,132.2899932861328,720800.0,128.2176971435547,AMG
2016-11-07,137.57000732421875,132.33999633789062,135.8000030517578,133.02999877929688,995500.0,128.9349365234375,AMG
2016-11-08,132.67999267578125,130.47999572753906,132.47000122070312,131.75,461700.0,127.6943130493164,AMG
2016-11-09,140.0500030517578,131.77000427246094,131.86000061035156,139.32000732421875,672000.0,135.03126525878906,AMG
2016-11-10,152.52000427246094,140.94000244140625,140.94000244140625,147.72999572753906,1639900.0,143.18238830566406,AMG
2016-11-11,147.89999389648438,142.3699951171875,146.5399932861328,144.3300018310547,671400.0,139.8870849609375,AMG
2016-11-14,149.1300048828125,142.64999389648438,146.24000549316406,143.44000244140625,783900.0,139.02447509765625,AMG
2016-11-15,143.3800048828125,139.14999389648438,142.69000244140625,142.77999877929688,768900.0,138.38478088378906,AMG
2016-11-16,143.52000427246094,139.8699951171875,141.61000061035156,142.92999267578125,363000.0,138.53013610839844,AMG
2016-11-17,144.1999969482422,141.44000244140625,142.9499969482422,142.60000610351562,357600.0,138.21034240722656,AMG
2016-11-18,142.6999969482422,140.42999267578125,142.5,140.6300048828125,443900.0,136.30101013183594,AMG
2016-11-21,143.74000549316406,141.19000244140625,141.55999755859375,143.5500030517578,502300.0,139.131103515625,AMG
2016-11-22,145.52999877929688,143.41000366210938,143.94000244140625,145.3800048828125,595500.0,140.9047393798828,AMG
2016-11-23,147.60000610351562,144.1300048828125,145.3800048828125,147.1999969482422,562100.0,142.66873168945312,AMG
2016-11-25,149.99000549316406,147.22000122070312,147.22000122070312,148.58999633789062,245800.0,144.0159149169922,AMG
2016-11-28,147.85000610351562,145.5399932861328,147.4199981689453,146.42999267578125,800900.0,141.9224090576172,AMG
2016-11-29,147.38999938964844,144.49000549316406,146.5,145.0,689400.0,140.5364532470703,AMG
2016-11-30,148.66000366210938,146.8000030517578,147.10000610351562,148.10000610351562,592200.0,143.54100036621094,AMG
2016-12-01,151.08999633789062,148.22000122070312,149.00999450683594,148.44000244140625,599800.0,143.87057495117188,AMG
2016-12-02,148.80999755859375,146.4199981689453,148.3000030517578,147.0800018310547,484800.0,142.5524139404297,AMG
2016-12-05,151.10000610351562,149.02999877929688,149.2100067138672,149.99000549316406,443800.0,145.3728485107422,AMG
2016-12-06,153.74000549316406,150.10000610351562,150.75999450683594,153.60000610351562,447200.0,148.87171936035156,AMG
2016-12-07,158.5,153.1199951171875,153.2100067138672,157.80999755859375,588700.0,152.9521026611328,AMG
2016-12-08,162.4199981689453,157.02999877929688,159.11000061035156,161.3800048828125,662100.0,156.4122314453125,AMG
2016-12-09,162.5500030517578,160.41000366210938,161.4600067138672,161.11000061035156,477400.0,156.15054321289062,AMG
2016-12-12,162.85000610351562,158.30999755859375,160.61000061035156,158.3800048828125,673200.0,153.5045928955078,AMG
2016-12-13,161.25,158.5399932861328,158.9499969482422,160.72999572753906,693000.0,155.7822265625,AMG
2016-12-14,160.60000610351562,154.5500030517578,159.2899932861328,154.82000732421875,701500.0,150.05416870117188,AMG
2016-12-15,157.22000122070312,151.0,155.4600067138672,151.38999938964844,1008900.0,146.72976684570312,AMG
2016-12-16,153.02000427246094,148.3000030517578,151.07000732421875,148.49000549316406,936600.0,143.91900634765625,AMG
2016-12-19,149.10000610351562,145.02000427246094,147.63999938964844,146.25,562400.0,141.7479705810547,AMG
2016-12-20,148.27000427246094,146.0399932861328,147.72000122070312,146.97999572753906,539300.0,142.4554901123047,AMG
2016-12-21,148.08999633789062,144.69000244140625,146.7100067138672,147.3000030517578,683100.0,142.765625,AMG
2016-12-22,147.89999389648438,145.1999969482422,147.3699951171875,145.8800048828125,361300.0,141.38937377929688,AMG
2016-12-23,145.88999938964844,143.1199951171875,145.75,143.97999572753906,334200.0,139.54783630371094,AMG
2016-12-27,145.41000366210938,144.10000610351562,144.66000366210938,145.0500030517578,392100.0,140.58494567871094,AMG
2016-12-28,145.1199951171875,142.9600067138672,145.0,143.6699981689453,429000.0,139.24740600585938,AMG
2016-12-29,145.39999389648438,143.0399932861328,143.5,143.92999267578125,495700.0,139.4993896484375,AMG
2016-12-30,146.2100067138672,144.3699951171875,144.94000244140625,145.3000030517578,669800.0,140.82723999023438,AMG
2017-01-03,148.9499969482422,144.39999389648438,147.72000122070312,145.7899932861328,625000.0,141.3021240234375,AMG
2017-01-04,149.94000244140625,145.49000549316406,145.92999267578125,149.41000366210938,649000.0,144.8106689453125,AMG
2017-01-05,149.97000122070312,145.5399932861328,149.0500030517578,147.5800018310547,418700.0,143.03701782226562,AMG
2017-01-06,148.8000030517578,146.19000244140625,148.10000610351562,147.25,455900.0,142.7171630859375,AMG
2017-01-09,147.0,143.02999877929688,145.77999877929688,143.42999267578125,463100.0,139.01480102539062,AMG
2017-01-10,144.16000366210938,142.52999877929688,143.42999267578125,143.27000427246094,541900.0,138.85972595214844,AMG
2017-01-11,145.25,142.75,143.1999969482422,145.22000122070312,500100.0,140.74966430664062,AMG
2017-01-12,144.60000610351562,140.85000610351562,144.27999877929688,143.5800018310547,565600.0,139.16015625,AMG
2017-01-13,146.42999267578125,143.25999450683594,144.3300018310547,143.52999877929688,495600.0,139.1116943359375,AMG
2017-01-17,143.52000427246094,141.2100067138672,142.72000122070312,141.38999938964844,937600.0,137.03756713867188,AMG
2017-01-18,142.0800018310547,139.52000427246094,141.72000122070312,142.02999877929688,981600.0,137.65786743164062,AMG
2017-01-19,143.22000122070312,140.75,142.1999969482422,141.33999633789062,344000.0,136.9890899658203,AMG
2017-01-20,143.67999267578125,142.10000610351562,142.10000610351562,143.49000549316406,383100.0,139.0729522705078,AMG
2017-01-23,143.77999877929688,141.5800018310547,142.7899932861328,142.86000061035156,570500.0,138.46231079101562,AMG
2017-01-24,146.16000366210938,143.39999389648438,143.85000610351562,144.86000061035156,556800.0,140.40074157714844,AMG
2017-01-25,146.36000061035156,144.1199951171875,145.9600067138672,145.6999969482422,589000.0,141.21490478515625,AMG
2017-01-26,146.49000549316406,143.4199981689453,146.49000549316406,144.47000122070312,755200.0,140.0227813720703,AMG
2017-01-27,144.75,142.1999969482422,144.05999755859375,144.4499969482422,549700.0,140.00341796875,AMG
2017-01-30,151.82000732421875,143.07000732421875,144.17999267578125,151.32000732421875,1380300.0,146.6619110107422,AMG
2017-01-31,153.58999633789062,150.1999969482422,152.22999572753906,152.36000061035156,1065800.0,147.6698760986328,AMG
2017-02-01,157.1199951171875,152.2100067138672,153.5800018310547,156.5800018310547,1081500.0,151.760009765625,AMG
2017-02-02,157.02999877929688,154.22999572753906,155.1300048828125,154.9600067138672,826800.0,150.18984985351562,AMG
2017-02-03,158.89999389648438,156.60000610351562,157.89999389648438,158.1300048828125,1156300.0,153.26226806640625,AMG
2017-02-06,159.24000549316406,157.0,157.0,157.64999389648438,651900.0,152.79702758789062,AMG
2017-02-07,161.11000061035156,158.7100067138672,158.97000122070312,160.5399932861328,724100.0,155.79571533203125,AMG
2017-02-08,161.6999969482422,159.1199951171875,160.05999755859375,161.49000549316406,732800.0,156.71763610839844,AMG
2017-02-09,164.3000030517578,161.19000244140625,162.72000122070312,163.86000061035156,785000.0,159.01763916015625,AMG
2017-02-10,168.1699981689453,164.07000732421875,165.0,167.6199951171875,713300.0,162.66648864746094,AMG
2017-02-13,168.91000366210938,166.67999267578125,168.5,167.32000732421875,418300.0,162.37539672851562,AMG
2017-02-14,167.94000244140625,166.25999450683594,166.5399932861328,167.67999267578125,582500.0,162.72471618652344,AMG
2017-02-15,170.6999969482422,167.8000030517578,168.0,170.3300018310547,566900.0,165.29641723632812,AMG
2017-02-16,170.6999969482422,167.33999633789062,170.47000122070312,167.89999389648438,433900.0,162.93821716308594,AMG
2017-02-17,169.3300018310547,165.6300048828125,166.32000732421875,168.4199981689453,347800.0,163.4428253173828,AMG
2017-02-21,171.17999267578125,168.75,168.75,170.91000366210938,378400.0,165.8592987060547,AMG
2017-02-22,170.83999633789062,168.75999450683594,169.6699981689453,169.4199981689453,436800.0,164.41331481933594,AMG
2017-02-23,170.35000610351562,167.88999938964844,169.8699951171875,169.25999450683594,346900.0,164.2580108642578,AMG
2017-02-24,168.49000549316406,166.0500030517578,167.97999572753906,168.02999877929688,472700.0,163.0643768310547,AMG
2017-02-27,169.58999633789062,167.02999877929688,167.92999267578125,168.9600067138672,344800.0,163.96690368652344,AMG
2017-02-28,169.22000122070312,166.41000366210938,168.27000427246094,167.92999267578125,445500.0,162.96731567382812,AMG
2017-03-01,171.64999389648438,168.74000549316406,171.11000061035156,169.30999755859375,397600.0,164.3065643310547,AMG
2017-03-02,169.9499969482422,167.14999389648438,169.64999389648438,168.1999969482422,463600.0,163.2293701171875,AMG
2017-03-03,170.2899932861328,168.07000732421875,168.52000427246094,168.75,439200.0,163.7631072998047,AMG
2017-03-06,168.57000732421875,166.3300018310547,166.8000030517578,167.19000244140625,447200.0,162.2491912841797,AMG
2017-03-07,167.86000061035156,165.72999572753906,166.55999755859375,166.55999755859375,364100.0,161.63783264160156,AMG
2017-03-08,169.61000061035156,166.14999389648438,167.92999267578125,166.35000610351562,273600.0,161.43406677246094,AMG
2017-03-09,167.89999389648438,164.24000549316406,167.24000549316406,165.3000030517578,399100.0,160.41505432128906,AMG
2017-03-10,166.9199981689453,163.66000366210938,166.66000366210938,163.89999389648438,553500.0,159.05642700195312,AMG
2017-03-13,164.3800048828125,162.27999877929688,164.0,163.8000030517578,622700.0,158.95936584472656,AMG
2017-03-14,164.6300048828125,161.38999938964844,163.05999755859375,164.2899932861328,309800.0,159.43487548828125,AMG
2017-03-15,166.80999755859375,163.5500030517578,165.5399932861328,165.86000061035156,492700.0,160.95852661132812,AMG
2017-03-16,168.49000549316406,165.8000030517578,166.82000732421875,166.0,306300.0,161.09434509277344,AMG
2017-03-17,166.47000122070312,162.47000122070312,166.47000122070312,162.80999755859375,819600.0,157.9986572265625,AMG
2017-03-20,163.63999938964844,160.8000030517578,162.94000244140625,162.02999877929688,404600.0,157.24171447753906,AMG
2017-03-21,163.52000427246094,158.4499969482422,163.52000427246094,159.2899932861328,455800.0,154.5826416015625,AMG
2017-03-22,160.24000549316406,157.47999572753906,158.58999633789062,159.22000122070312,394300.0,154.5147247314453,AMG
2017-03-23,161.13999938964844,158.10000610351562,159.2899932861328,158.88999938964844,273300.0,154.19451904296875,AMG
2017-03-24,160.91000366210938,157.97999572753906,159.39999389648438,158.86000061035156,303800.0,154.16539001464844,AMG
2017-03-27,159.24000549316406,155.27000427246094,156.14999389648438,159.0,312700.0,154.30125427246094,AMG
2017-03-28,164.85000610351562,158.1699981689453,158.8300018310547,163.6999969482422,460500.0,158.86231994628906,AMG
2017-03-29,163.66000366210938,160.6199951171875,162.86000061035156,162.8699951171875,372100.0,158.05686950683594,AMG
2017-03-30,164.38999938964844,162.0399932861328,162.16000366210938,163.94000244140625,287600.0,159.09527587890625,AMG
2017-03-31,164.92999267578125,162.83999633789062,163.2899932861328,163.94000244140625,380900.0,159.09527587890625,AMG
2017-04-03,164.97999572753906,161.1199951171875,164.24000549316406,162.97000122070312,393000.0,158.15396118164062,AMG
2017-04-04,163.1999969482422,159.3800048828125,161.86000061035156,160.08999633789062,357900.0,155.35899353027344,AMG
2017-04-05,162.67999267578125,158.83999633789062,161.30999755859375,159.1999969482422,279700.0,154.4953155517578,AMG
2017-04-06,161.75999450683594,158.72999572753906,159.35000610351562,160.6300048828125,258300.0,155.88307189941406,AMG
2017-04-07,161.91000366210938,159.47000122070312,159.47000122070312,160.80999755859375,322000.0,156.05776977539062,AMG
2017-04-10,161.99000549316406,159.77000427246094,160.4600067138672,161.19000244140625,260600.0,156.42652893066406,AMG
2017-04-11,162.6699981689453,159.17999267578125,160.6199951171875,162.6199951171875,296200.0,157.81423950195312,AMG
2017-04-12,163.4199981689453,161.19000244140625,163.1699981689453,162.25,288400.0,157.45521545410156,AMG
2017-04-13,163.77000427246094,160.66000366210938,161.44000244140625,161.27999877929688,294100.0,156.5138397216797,AMG
2017-04-17,164.13999938964844,161.47000122070312,161.47000122070312,163.94000244140625,230300.0,159.09527587890625,AMG
2017-04-18,163.39999389648438,160.32000732421875,162.39999389648438,161.7899932861328,324800.0,157.00877380371094,AMG
2017-04-19,164.30999755859375,162.27000427246094,163.1199951171875,162.77000427246094,289300.0,157.95982360839844,AMG
2017-04-20,165.0,162.38999938964844,163.9199981689453,164.5800018310547,249700.0,159.71636962890625,AMG
2017-04-21,164.99000549316406,162.9499969482422,164.17999267578125,163.30999755859375,219200.0,158.48385620117188,AMG
2017-04-24,167.25999450683594,164.75999450683594,167.11000061035156,166.4499969482422,299600.0,161.53109741210938,AMG
2017-04-25,168.58999633789062,164.67999267578125,166.8699951171875,166.1199951171875,305400.0,161.2108154296875,AMG
2017-04-26,167.6199951171875,165.7899932861328,166.17999267578125,165.92999267578125,184200.0,161.02642822265625,AMG
2017-04-27,166.6300048828125,163.97000122070312,166.6300048828125,165.6699981689453,239300.0,160.77410888671875,AMG
2017-04-28,166.38999938964844,163.99000549316406,165.52999877929688,165.58999633789062,361900.0,160.6964569091797,AMG
2017-05-01,162.5,155.2100067138672,162.0,155.83999633789062,1179400.0,151.234619140625,AMG
2017-05-02,157.1199951171875,152.6699981689453,155.22999572753906,154.7899932861328,1066800.0,150.2156982421875,AMG
2017-05-03,155.85000610351562,152.94000244140625,154.0500030517578,155.30999755859375,472700.0,150.7202606201172,AMG
2017-05-04,157.1999969482422,154.3300018310547,155.3699951171875,155.42999267578125,486900.0,150.8367156982422,AMG
2017-05-05,156.30999755859375,154.3300018310547,156.0399932861328,154.7100067138672,627300.0,150.13800048828125,AMG
2017-05-08,155.33999633789062,152.80999755859375,154.8300018310547,154.0399932861328,525500.0,149.48782348632812,AMG
2017-05-09,154.6300048828125,152.33999633789062,153.3699951171875,154.0,563100.0,149.64324951171875,AMG
2017-05-10,154.2100067138672,152.97999572753906,154.0,154.0399932861328,484000.0,149.6821746826172,AMG
2017-05-11,153.8000030517578,150.52000427246094,153.0500030517578,152.4199981689453,588200.0,148.10797119140625,AMG
2017-05-12,154.02999877929688,151.8800048828125,152.0500030517578,153.5800018310547,477000.0,149.23519897460938,AMG
2017-05-15,155.3800048828125,154.00999450683594,154.0399932861328,154.75,295000.0,150.37208557128906,AMG
